airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Air_India,AI-768,Kolkata,Afternoon,one,Night,Hyderabad,Business,8.08,2,N/A
GO_FIRST,G8-244,Mumbai,Evening,one,AirAsia,Delhi,Economy,AI-766,14,5942
Vistara,UK-776,Kolkata,unknown,one,,Hyderabad,Economy,-30,12,11318
Air_India,AI-804,source_city,Early_Morning,zero,Morning,Delhi,Economy,2.75,49,4491
SpiceJet,SG-387,Kolkata,Kolkata,zero,Night,Chennai,Economy,2.25,40,3453
Air_India,AI-523,Bangalure,"""""",one,N/A,Delhi,Economy,14.83,22,5174
Indigo,6E-5308,Mumbai,N/A,zero,-77,Chegndi,Economy,1.92,10,7518
Air_India,AI-808,Bangalore,Night,one,unknown,Mumbai,Economy,13.17,44,6578
AirAsia,I5-991,Chennai,Evening,one,Late_Night,Delhi,Economy,9.08,31,3014
Vistara,UK-776,Kolkata,Evening,one,280,Mumbai,Economy,14.25,26,7572
Vistara,UK-977,Mumbai,unknown,one,Morning,Chennai,?,16.83,34,Economy
Indigo,6E-6113,Mumbai,Afternoon,one,Night,Delhi,Economy,7.67,43,3860
Vistara,UK-828,Kolkata,N/A,two_or_more,Afternoon,Bangalore,Economy,null,43,""""""
Indigo,6E-2247,Delhi,Morning,zero,Afternoon,Kolkata,Economy,-79751,32,3013
Vistara,UK-930,Mumbai,NULL,one,Evening,Hyderabad,Ecinomy,9.5,18,4994
Air_India,AI-525,Hyddrabad,,one,Evening,Bangalore,Business,-6,43,47586
Air_India,AI-479,Delhi,Night,one,25,Mumbai,Business,17.75,36,Kolkata
AirAsia,I5-1530,Kolkata,Afternoon,one,Late_Night,Bangalore,Economy,12.17,25,Afternoon
Vistara,UK-993,Delhi,288,one,N/A,Banjalorf,Economy,10.0,39,4496
Vistara,UK-864,Bangalore,Evening,one,-2569345,Delhi,UK-950,13.83,21,44280
Air_India,AI-501,Bangalore,Afternoon,zero,NULL,Delhi,Economy,5974770,20,4491
Vistara,UK-774,Hyderabad,Night,one,Night,Delhi,Economy,280,4,13524
Indigo,6E-484,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,-26,47,10659
Indigo,6E-5209,Mumbai,Early_Morning,one,41,Kolkata,Economy,7.08,26,5096
Vistara,UK-659,Vyderabad,Morning,one,unknown,Mumbai,NULL,24.0,37,6593
Air_India,AI-765,Kolkata,-8,one,N/A,Delhi,,-37,42,48079
Air_India,AI-765,Kolkata,4633268,one,11,Delhi,Business,UK-720,48,48079
Vistara,UK-860,source_city,Early_Morning,one,NULL,Mumbai,Business,16.0,29,45995
Air_India,AI-570,Mumbai,Early_Morning,one,one,Kolkata,"""""",8.58,5,10668
Indigo,6E-219,Mymbai,Afternoon,one,Chennai,Chennai,Economy,-4050158,32,1890
Vistara,UK-950,Mumbai,-6954690,one,Evening,Chennzi,uusiness,18.42,13,unknown
Vistara,UK-930,Mumbau,Early_Morning,one,Night,Chennai,Aclnomy,5335391,24,5768
Air_India,AI-868,Delhi,-6210317,zero,-99,Hyderabad,Economy,2.0,20,""""""
Viftara,UK-738,source_city,-68,one,-33,Mumbai,Economy,21.58,12,N/A
Indigo,6E-7623,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,I5-548,6,6489
Vistara,UK-772,Kolkata,-5930767,one,N/A,Delhi,xconomy,6444888,4,16149
GO_FPRST,G8-503,Hyderabqa,Economy,zero,Evening,Chennai,Ecoiomy,destination_city,21,N/A
Vistara,UK-854,Bangalore,Evening,one,Late_Night,Hyderabad,Economy,-60,40,""""""
Vistara,UK-873,Mumbai,-48,one,Afternoon,Delhi,Business,Mumbai,32,47844
Air_India,AI-429,Delhi,-16,one,Evening,Mtmbwi,Ecoiomy,,21,5115
Vistara,UK-720,Kolkata,6.33,one,Evening,Bangalore,Business,9.83,3,97709
Indigo,6E-541,Bangalore,Morning,zero,3651898,Chennai,Economy,5048795,7,3708
Indigo,6E-6491,Chennai,"""""",one,Evening,Bangalore,Economy,6.83,29,4284
Air_India,AI-762,Hyderabad,Night,one,Night,Mumbai,null,23.83,38,59033
Vistara,UK-874,Mumbai,Morning,one,-20,Delhi,14,9.58,10,11593
AirAsia,I5-974,source_city,UK-902,one,Late_Night,Hyderabad,Econojy,5.17,23,2228
Air_India,AI-503,Bangalore,Evening,one,Afternoon,destination_city,Business,19.0,45,54684
Indigo,6E-6749,Kolkata,272,one,Evening,Delri,Economy,60160,1,30786
Vistara,UK-864,Bangelore,Evening,one,,Delhi,Bufinesv,14.67,41,Evening
Vistara,UK-776,Kolkata,Evening,one,Morning,Bangalore,Business,17.17,2,57215
Vistara,UK-838,Chemnai,Night,one,-5331528,Mumbai,Economy,10.83,43,4413
Indigi,6E-415,Bangalore,Morning,one,Afternoon,Delhi,Economy,41269,33,6509
Air_India,AI-611,Mumbwi,Morning,one,13.92,Kolkata,14.25,10.42,21,4851
Vistara,UK-720,Kolkata,Early_Morning,one,Night,Delhi,Business,14.83,3,84095
GO_FIRST,G8-354,Delhi,3450,one,Early_Morning,Kolkata,Economy,NULL,24,5954
Air_nndia,AI-424,Kilkzgq,Afternoon,one,6747,Hyderabad,Economy,29.83,41,null
Vistara,UK-995,Delhi,unknown,one,-2,Hyderabad,Business,21.5,43,51697
Indigo,6E-289,Mumbai,Early_Morning,one,Morning,Cyennwi,Mumbai,4.92,23,6340
Indigo,6E-6339,Bangalore,Early_Morning,one,Afternoon,Kolkata,unknown,-7144588,42,3393
GO_FIRST,G8-511,source_city,Early_Morning,one,Afternoon,Mumbai,Economy,10.67,27,""""""
AirAsia,I5-1621,Baigalire,Early_Morning,one,Evening,Delhi,NULL,Night,39,2723
Indlgo,6E-6572,Bangalore,Afternoon,zero,Evening,Kolkata,Economy,2.5,6,5178
Vistara,UK-930,Mumbai,Early_Morning,one,Night,Chennai,Economy,15.42,9,7.17
AirAsia,I5-547,Kolkata,Evening,one,284,Bangalore,Economy,14.67,22,3862
Air_Indid,AI-9893,Hyderabwd,Early_Morning,zero,"""""",Delhi,Economy,Early_Morning,9,4453
Vistara,UK-705,Delhi,295,one,Afternoon,Mumbai,Business,unknown,14,NULL
Vistara,UK-878,Chennai,?,one,Night,Chennai,Business,9.83,24,unknown
Vistara,UK-673,Felgi,4028,one,Evening,Chennai,Economy,"""""",2,Vistara
Vistara,UK-822,Chennai,-4063304,one,unknown,Delhi,Business,15.17,22,45600
Vistara,UK-836,Chsnnai,Morning,two_or_more,-2175835,Bangalore,null,8.08,24,NULL
Indigo,6E-2337,Bangalore,-8,zero,Air_India,gelhi,zero,2.75,20,4500
Vistara,UK-812,Bangalore,Morning,one,Evening,Mumbai,Business,9.83,12,?
Vistara,UK-994,Mumbai,NULL,one,Night,destination_city,Ebonomy,one,19,Early_Morning
Vistara,UK-811,Delhi,Early_Morning,one,Morning,Mumbai,null,5.5,5,12150
Air_India,AI-840,yyderabad,Night,one,Evening,Mumbai,Chennai,-519072,35,4363
Air_India,AI-569,Chennai,Early_Morning,one,Afternoon,Dwlhi,Business,2256689,31,45185
Vistara,UK-858,Bangalore,Early_Morning,one,819808,Hfderavad,Business,9707551,36,37985
Vmrtara,UK-860,Kolkata,Early_Morning,one,Evening,Bangalore,UK-830,-25,41,6461
Vistara,UK-981,Delhi,Night,one,Early_Morning,Bangalore,Business,-86,32,54777
Air_India,AI-9894,Chennai,one,one,7576645,Mumbai,Economy,24.58,35,5950
Air_India,AI-615,Mumbai,Early_Morning,one,9152313,Bangalore,Business,27.17,47,41101
Air_India,AI-442,Mumbai,Afternoon,one,,Kolkata,"""""",6874497,19,5502
Vistara,UK-933,Hyderabad,Kolkata,one,Evening,Kolkata,Business,25.33,15,65529
Vistara,UK-874,Hydegabxd,UK-821,one,Bangalore,Delhi,Business,12.17,6,54115
Air_India,AI-9893,Hyderabad,Early_Morning,one,250,Delhi,Economy,NULL,25,3729
Air_Indpa,AI-774,Mumbai,Mumbai,one,Evening,Chennal,Economy,22.75,28,?
Vistara,UK-832,Cnennai,Early_Morning,one,"""""",Kolkata,NULL,10.75,16,?
Vistara,UK-819,Delhi,Afternoon,one,Morning,Delhi,Economy,9562428,14,8685
Vistara,UK-986,Delhi,Night,one,Evening,Chennai,Busiuess,AI-762,14,57565
Air_India,AI-805,Kolkata,-1988889,one,Early_Morning,Hyderabad,Early_Morning,11.33,19,3988
Air_India,AI-505,Banhalore,Morning,one,9172085,Kolkata,one,11.92,28,""""""
Air_India,AI-864,Bangalore,Early_Morning,one,204,Kolkata,,-40,40,4556
Vistara,UK-970,Chennai,unknown,one,-44,Chennai,Economy,14.0,44,4663
Vistara,UK-822,Chennai,Morning,one,Morning,Hyderabad,Sconomy,one,49,8640
Vistara,UK-822,Chennai,221,zero,Morning,Mumbai,N/A,1.92,9,7458
Vistara,UK-994,Mumbai,-2,one,7098729,Chennai,Economy,Economy,18,4348
Vistara,UK-833,Delhi,-3908909,one,?,Mumbai,Business,15.42,4,80470
Vistara,UK-865,Chennai,46,one,AI-9745,Hyderabad,Morning,22,32,3334
Indigo,6E-5338,Bangalore,Morning,zero,Morning,Bangalowe,Economy,1.58,28,2124
Air_India,AI-888,Mumbai,Evening,one,Afternoon,Chenhai,Business,unknown,27,""""""
Air_India,AI-867,Mumbao,Night,one,Mumbai,Chennai,Economy,23.08,40,4173
Air_India,AI-406,Delhi,6527052,one,Afternoon,Mumbai,Business,4.83,6,null
Vistara,UK-941,Mumbai,Evening,one,Afternoon,Hyderabad,one,19.5,12,9840
Vistara,UK-852,Kolkata,Morning,one,4014185,Delhi,Business,4,32,54841
Air_India,AI-538,Mumbai,Night,one,Evening,destination_city,Businvss,NULL,21,63441
Indigo,6E-926,Delhi,"""""",one,"""""",Mumbai,Economy,Morning,29,3408
Vistara,UK-874,Myderabad,Morning,one,Evening,Delhl,Economy,,26,6292
Vistarc,UK-826,source_city,Afternoon,one,Evening,Bangalore,Busikess,unknown,18,Morning
Nistara,UK-812,Chennai,Vistara,one,Evening,Chennak,Economy,Mumbai,34,N/A
GO_FIRST,G8-320,Bxngalore,Evening,one,Early_Morning,Chennai,Economy,11.67,38,4687
Air_India,AI-889,source_city,"""""",one,-38,Mumbai,Business,-68,37,44478
Vistara,UK-811,Denhi,241,one,235,Chennai,Economy,7425,9,Kolkata
Vixtara,UK-878,Nydevabad,Afternoon,one,Economy,Delhi,Business,12.0,30,39555
Air_India,AI-773,Kolkata,Evening,one,Morning,Bangalore,unknown,17.5,4,26439
Air_India,AI-804,Bangalore,23,one,Night,Delhi,Economy,15.5,5,9277
Air_India,AI-559,Hyderabad,Early_Morning,one,?,Mumbai,Business,14.75,22,45883
Vistara,UK-738,Komkata,5121497,one,-5,Mumbai,Economy,-77,18,8111
Indigo,6E-331,Mumbai,Evening,zero,Night,Bangalore,Economy,237,33,2124
Indigo,6E-761,source_city,Evening,one,NULL,Kolkata,Economy,Bangalore,24,4130
Vistara,UK-807,Delhi,Night,zero,Night,Bangalore,Economy,N/A,38,4816
nistara,UK-988,Mumbai,Night,one,Afternoon,Hyderabad,Business,null,29,58125
apiceJet,SG-3283,Hyderabad,Evening,one,290,Delhi,Economy,26.92,13,6238
Air_India,AI-713,Kolkata,-51,one,-38,Delhi,Economy,Vistara,35,7076
Indigo,6E-219,Mumbai,null,one,,destination_city,Economy,47,1,20066
Vistara,UK-870,Hyderabad,Night,one,Chennai,Mumbai,6E-171,Delhi,7,60555
Vistara,UK-808,Bangalore,289,one,Night,Kolkata,Business,14.75,11,60508
Indigo,6E-6319,Hyderabad,one,one,Night,Kolkata,Vistara,5.5,1,24561
Vistara,UK-996,Mumbai,Evening,one,Morning,Bangalore,Business,-9904054,7,zero
Vistara,UK-832,Mumbai,-4280887,two_or_more,-4313156,Hyderabad,Economy,8.92,45,unknown
Air_India,AI-676,Kolkata,Morning,one,Morning,Delhi,Economy,7175,37,5810
Air_India,AI-541,Hyderabad,Evening,one,16,Mumbai,Economy,29.33,43,4363
Indigo,6E-198,Delhi,G8-7556,one,Delhi,destination_city,Economy,9.08,30,4007
Vistara,UK-826,Chennai,-9,one,Evening,Kolkatx,Business,28.33,40,54896
Indigo,6E-711,Kolkata,Night,one,UK-811,Hyderabad,Economy,5.0,40,4030
Vistara,UK-878,Hyderabad,-5883971,one,228,Kolkata,Economy,7.0,41,7767
Indigo,6E-5038,Chennai,6E-6339,one,Evening,Bangalore,Zbonomy,null,44,5261
Vistara,UK-933,Delhi,Afternoon,one,Morning,destination_city,Economy,210,44,6821
Indigo,6E-907,Mumbai,43,one,Afternoon,Bangalore,Hyderabad,6.92,46,4706
Indigo,6E-2137,Delhi,Night,zero,Late_Night,Bangalore,Economy,2.17,6,AI-9745
Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Hyderabad,Business,5.42,9,52175
Vistara,UK-774,Kolkata,Night,one,-5159329,Chennai,Buspnesr,null,43,55502
Indigo,6E-711,Mumbai,Afternoon,one,Evening,Chennai,Economy,5.0,8,15708
Vistara,UK-996,Mumbai,Evening,one,Morning,Bangalode,Business,14.17,36,69168
Vistara,UK-822,Mumbai,Morning,one,Evening,Kolkata,Business,one,34,54896
Air_India,AI-763,Kolkata,Early_Morning,one,Night,Mumbai,Vistara,?,33,5102
Air_India,AI-640,Bangalore,Early_Morning,one,Night,Delhi,Business,13.67,4,42521
Air_India,AI-673,Mumbai,Early_Morning,one,Delhi,Chennai,Buainexs,15.08,26,Bangalore
Visbarw,UK-720,Chennai,"""""",one,Night,Mumbai,300,14.42,46,59254
Air_India,AI-732,Kolkata,Afternoon,one,Night,Hyderabad,Economy,8.58,17,6300
Viwtara,UK-963,Delhi,-38,one,Evening,Bangalore,unknown,10.42,8,57017
GO_FIRST,G8-306,Mumbai,Morning,one,Evening,Delhi,"""""",9.33,18,4979
Vistara,UK-866,Bangalore,12.33,one,-4963592,Delhi,Economy,10.92,7,10744
Vistara,UK-802,Bangalore,Evening,one,Morning,Kolkata,Business,"""""",28,72268
Air_India,AI-525,Hyderabad,218,one,Evening,Chennai,Tusitess,-9444211,25,39682
Air_India,AI-768,Bangalore,Afternoon,two_or_more,-9824732,destination_city,Economy,203,7,12605
AirAsia,I5-1427,Bangalore,Bangalore,one,Morning,Bangalore,Econojy,14.33,10,12660
Vistara,UK-854,Bangalore,,one,11.42,Hyderabad,Business,14.42,8,49992
Vistara,UK-776,Kjlkata,3519807,one,Afternoon,Hyderabad,Economy,22.08,46,14
SpictJet,SG-3839,Kolkata,Evening,one,Afternoon,Mumbai,Vistara,19.25,21,5715
Air_India,AI-610,Tangalore,Evening,one,Morning,Chennai,,15.75,36,""""""
Vistara,UK-864,Bangalore,Evening,one,-1068752,destination_city,Bangalore,21.83,22,51817
Vistara,UK-986,Mumbai,Night,one,Evening,Chennai,Business,19.33,19,
Air_India,AI-543,Hyderabad,Morning,one,Morning,Bangalore,Economy,21.75,23,28
Vistara,UK-940,Chennai,Evening,one,Morning,Bangalore,Business,16.08,4,77120
Vistara,UK-951,Delhi,Afternoon,one,Evening,Koljaga,Economy,5.58,26,6821
SpyceJet,SG-438,Bangalore,-97,one,Economy,Delhi,Economy,222,46,4029
Air_India,AI-441,Delhi,207,one,NULL,Mumbai,Business,3.75,45,22152
Air_India,AI-676,Mumbai,233,one,Night,Hyderabad,Economy,13.92,40,7176
Indigo,6E-6553,Hyqerabav,Evening,one,Evening,destination_city,"""""","""""",30,""""""
Vistara,UK-822,Mumbai,241,one,Evening,Delhi,Economy,7.17,36,5206
Indigo,6E-966,Nolyayc,Morning,one,Night,Bangalore,Economy,12.0,15,7954
Dixtarx,UK-833,Delhi,Early_Morning,zero,-175629,Chennai,Business,2.75,39,?
Vidtara,UK-928,Mumbai,-8510834,one,Evening,Hyderabad,unknown,10.5,11,53645
GO_WIVST,G8-101,Kolkata,Morning,one,Evening,Bangalore,81788,7.83,10,13525
Indifo,6E-6021,Kolkata,Afternoon,one,Night,Chdnnai,Ecknomy,8.17,39,3620
Air_India,AI-441,Chennai,Evening,one,3331255,Bangalore,Business,17.33,4,42457
Air_India,AI-803,Delhi,UK-828,one,Morning,Hyderabad,Bgsiness,-85,31,44405
Vistara,UK-864,Bangalore,unknown,one,206,Delhi,Economy,256,45,4111
Aif_India,AI-559,Hyderabad,Early_Morning,one,N/A,Kolkata,Economy,26.33,47,Night
Air_India,AI-762,Mumbai,Night,one,-52,Chennai,Economy,3579288,44,4839
Air_India,AI-441,Delhm,Evening,one,-90,Mumbai,Btsiness,-7,49,22152
Air_India,AI-840,Hyderabad,-9670873,one,Evening,Delhi,Business,5418554,3,58247
Vistara,UK-852,Bangalore,Morning,one,231,Kolkata,Business,23.33,7,Delhi
Indigo,6E-5312,Mumbai,"""""",one,Evening,Delhi,Economy,248,4,Kolkata
Indigo,6E-6488,Kolkata,Morning,one,N/A,Delhi,Economy,6.92,36,4805
Vistara,UK-737,Mumbai,Afternoon,zero,Evening,Kolkata,Business,one,28,27976
Indigo,6E-496,Kolkata,Early_Morning,one,Afternoon,Chennai,Afternoon,8.33,47,3015
AirAsia,I5-767,Lunbzi,N/A,zero,Morning,Delhi,NULL,2.17,35,2987
AirAsia,I5-5205,Chennai,null,one,Late_Night,Kolkata,Economy,9.83,10,7353
Vistara,UK-778,Kolkata,Afternoon,one,Night,Chennai,Economy,1342258,7,14154
AirAsia,I5-1229,Chennai,Evening,one,Night,Bangalore,Economy,6.17,10,8604
Air_India,AI-610,Bangalore,Evening,one,Night,Kolkata,Bnsiness,28.5,5,Kolkata
GO_FIRST,G8-334,Mumbai,19,one,Evening,Bangalore,Economy,6E-841,20,NULL
Indigo,6E-2077,Mumbai,-286049,zero,Afternoon,Delhi,unknown,4663644,11,
Vistara,UK-970,Mumbai,15990,one,2056,Hyderabad,Business,8.25,17,60365
Air_India,AI-467,Delhi,240,one,Night,Hyderabad,Economy,27.08,26,5232
Vistara,UK-958,Mujbai,Afternoon,one,-15,Chennai,Afternoon,7.83,23,38
Vistara,UK-854,Bangalore,Evening,one,Night,Cnennai,N/A,-36,22,44280
Vistara,UK-850,Bangalore,284,one,-68,Chennai,Business,16.75,16,54841
Vistara,UK-944,Mumbai,Afternoon,one,Night,Kolkata,"""""",8.08,8,11129
Air_India,AI-687,Mumbai,Afternoon,one,260,Kolkata,Economy,7.58,26,4593
Air_India,AI-888,Mumbai,Evening,two_or_more,1890897,Kolkata,Economy,25.08,14,12007
Air_India,AI-639,Mimbai,10,one,248,Hyderabad,Economy,8.08,4,9828
Air_India,AI-747,Hyderabad,223,one,Night,Mmmbai,Business,?,21,45776
Vistara,UK-836,Delhi,8255771,two_or_more,Night,Bangalore,"""""",12.58,29,6437
Air_India,AI-679,Kolkata,Morning,one,Evening,Delhi,Economy,9.42,32,Afternoon
Vistara,UK-865,Mumbai,240,one,Morning,Hyderabad,Economy,13.92,14,8988
Vistara,UK-988,Mumbai,Night,one,Bangalore,Chennai,Business,19.42,7,61933
Vistara,UK-772,Kolkata,231,one,Night,Bangalore,Mumbai,12.42,7,12880
GO_FIRdT,G8-364,Mumbai,Evening,one,Night,Mumbai,Economy,4.25,23,10
Air_India,AI-546,Hyderabad,-9508115,one,-2746454,destination_city,zero,Mumbai,47,42724
Vistara,UK-995,Deuhi,Morning,one,Evening,Nolkafa,Economy,-69,44,6821
Indigo,6E-6021,Kilkata,Afternoon,one,I5-2473,Mumbai,Economy,6.83,49,5649
Indigo,6E-875,Delhi,-3807958,one,Night,Hyderabad,Economy,5.67,21,4748
Vistara,UK-986,Mumbai,217,one,Evening,nolkata,Economy,40,26,5949
AirAsia,I5-319,Kolkata,Afternoon,two_or_more,Late_Night,Delhi,Economy,13.67,27,4308336
Air_India,AI-616,Myderabab,Morning,one,-62,Kolkata,one,15.25,23,48795
SpiceJet,SG-264,Mumbai,-98,one,Night,Mumbai,Economy,N/A,46,Delhi
Indigo,6E-6007,Hyderabad,Night,zero,Late_Night,Bangalore,Economy,1.25,32,1788
Vistara,UK-720,Bangalore,Early_Morning,one,-3364772,Bangalore,Economy,13.25,6,14620
Vistara,UK-838,Chennai,3510119,one,Morning,Bangalore,Business,N/A,3,102832
Vistars,UK-875,Mumbai,Evening,one,Morning,Bangalore,Economy,20,45,4658
Air_India,AI-635,Mumbai,252,one,Evening,Bangalore,Business,-3750422,25,Chennai
Vistara,UK-807,Delhi,57241,one,Morning,Delhi,Economy,11.58,16,6296
Indigo,6E-6433,Hydqrabad,-15,one,Late_Night,Numbam,one,?,30,null
AirAsic,I5-1451,Bangalore,Morning,one,Evening,Delhi,Econoky,13.92,38,3385
SpiceJet,SG-8169,Delhi,Evening,zero,Night,Hyderabad,Economy,246,2,5953
AirAsia,I5-1529,Delhi,251,two_or_more,8868122,Delhi,Ecpgumy,11.5,44,2480
Air_India,AI-672,Chennai,8215612,one,Early_Morning,Hyderabad,,15.17,44,40593
Air_India,AI-543,Bangalore,Morning,one,Evening,Kolkata,Economy,8416523,43,4368
Air_Indhq,AI-839,Delhi,229,one,Morning,Mumbai,Morning,12.25,18,Economy
Air_India,AI-503,Bangalore,Evening,zero,48079,Hyderabad,Economy,259,4,7489
Cirtaca,UK-774,Chennai,Night,one,1599934,Bangalore,Business,24.33,41,52287
Air_India,AI-774,Mumbai,Night,zero,Night,Kolkata,Economy,"""""",31,N/A
nistara,UK-866,Bajgclorg,one,one,one,Delhi,Business,20.42,37,54841
Vistara,UK-874,Hyderabad,Morning,one,Evening,Chennai,Business,214,36,41314
Vistara,UK-874,Hyderabad,Morning,zero,"""""",Delhi,NULL,1.5,9,17794
Vistara,UK-838,Chennai,Night,one,Morning,Hyderabad,vconomy,11.58,14,12318
Air_India,AI-423,Mumbai,Early_Morning,one,Night,Delhi,Business,15.25,25,Evening
Air_India,AI-738,Bangalore,6334760,one,6302017,Mumbai,Business,"""""",24,39623
fistara,UK-847,Dephi,Morning,one,Afternoon,Mumbai,Business,27.58,6,82777
Air_Ijdia,AI-423,Chennai,Early_Morning,one,Evening,Bangalore,Business,276,13,39783
SpiceJet,SG-8169,Hyderabad,Evening,one,Night,Chennai,Economy,one,4,7425
Vistara,UK-890,Hyderabad,Evening,one,Morning,Hyderabad,SpiceJet,17.17,18,71117
Air_India,AI-640,Bangalore,Air_India,one,unknown,Delhi,Business,5.5,25,42521
Vistara,UK-880,Hyderabad,20.33,one,Night,destination_city,Business,-48,7,56702
Vistara,UK-940,Mumbai,,zero,Night,Delhi,Business,null,17,36700
Air_India,AI-539,Chennxi,Evening,zero,152456,Delhi,Business,2.83,17,27792
Vistara,UK-954,Mumbai,Early_Morning,one,265,destination_city,Business,13.58,12,51405
Vistara,UK-963,Kolkata,?,zero,Morning,Mumbai,N/A,,48,3100
Vistara,UK-720,Kolkata,202,two_or_more,-62,Bangalore,Economy,Economy,34,8111
Vistara,UK-864,Bangalore,-12,one,23908,destination_city,Economy,NULL,29,null
Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,N/A,N/A,46,6067
Indigo,6E-827,Hhderabad,unknown,one,Evening,Chennai,Economy,-229264,15,4453
Air_India,AI-504,Delhi,Night,one,-9242475,Hyderabad,Economy,23.0,17,5950
Air_India,AI-660,Mumbai,Evening,one,Afternoon,Bangalote,Business,18.5,22,54608
Vistara,UK-995,Delhi,Morning,one,Evening,Bangalore,Business,-5888764,46,54777
Vistara,UK-876,Hydercbad,Night,one,,Bangalore,Economy,UK-940,46,?
Indigo,6E-6591,Hyderabad,-44,one,Evening,Chennai,Vistara,5.08,32,N/A
Indigo,6E-5394,Hyderabad,Early_Morning,one,Afternoon,Kolkata,Ecpnomy,7.92,46,5924
Vistara,UK-996,Mumbai,Evening,one,Morning,Lolkata,Business,227,46,13
Air_India,AI-411,Mumbai,Early_Morning,one,3334,Mukbci,Economy,6.33,46,Indigo
SpiceJet,SG-8185,Chennai,Morning,one,Evening,Bangalore,Economy,7.33,17,Vistara
Air_Indid,AI-402,Kolkata,1170201,one,217,Mumbci,Economy,"""""",47,8938
Vistara,UK-878,Hyderabad,NULL,one,6587,Chennal,N/A,7.0,37,
Vistara,UK-970,Mumbai,Morning,one,Night,Bangalore,Btsiness,-8067353,37,69168
AirAsia,I5-881,Delhi,Chennai,one,Afternoon,Kolkata,Economy,2463345,23,3090
Air_India,AI-808,Bangalore,6E-6211,one,Afternoon,Kolkata,Delhi,Air_India,45,7004
Indigo,6E-5175,Delhi,Morning,one,Afternoon,Bangalore,"""""",6.67,20,Economy
Indigo,6E-796,Chennai,Air_India,one,Early_Morning,Kolkata,Economy,6.75,7,6869
Air_India,AI-9893,Hyserzvzd,Early_Morning,zero,Early_Morning,Chennai,Economy,1.5,12,4453
Vistara,UK-963,Hyderabad,Kolkata,one,Night,Hyderabad,Economy,unknown,13,?
Vistara,UK-981,Delhi,271,one,Morning,Bangalore,Business,14.17,34,57992
Alr_Undia,AI-619,numbai,Night,one,207,Delhl,Economy,12.75,36,3819
Visearz,UK-822,Rhennai,Morning,one,Night,Hyderabad,6E-5312,11.17,30,6032
Indigo,6E-668,Hyderabad,-93,one,"""""",Kolkata,Ecogomy,240,47,-6503589
Vistara,UK-940,Mumbai,Evening,one,Morning,Delhi,Kolkata,-2603419,48,Vistara
Air_India,AI-732,Kolkata,?,one,-8954874,Hyderabad,Economy,247,45,5135
Vistara,UK-996,Mumbai,Evening,zero,Economy,Chennai,Business,2.17,35,36700
Vistara,UK-850,Hangalorf,Evening,one,Kolkata,Hyderabad,Econimy,16.33,1,13002
Air_Indha,AI-441,Delhi,Evening,one,-4569300,Hyderabad,N/A,-73,7,39321
Air_India,AI-506,Mumbai,Morning,one,-34,Mtmbai,Economy,278,5,12150
Indigo,6E-966,Kolkata,UK-870,one,Night,Bangalore,Economy,?,15,6489
Indigo,6E-6113,Chznnai,Afternoon,one,2.67,Delhh,Economy,NULL,10,7877
Air_India,AI-678,Hyderabad,"""""",one,995151,Hyderabad,Economy,-58,20,4209
Vistara,UK-818,Bangalore,Evening,one,Morning,Hyderabad,Business,12.92,9,80668
Indigo,6E-711,Hyderabad,Afternoon,one,Night,Hyderabad,Economy,6.0,19,7095
Vistara,UK-822,Chennai,Morning,two_or_more,Morning,Mumbai,NULL,-66,34,6015
Air_India,AI-698,Hyderabad,Night,one,Night,Kolkata,Business,25.42,29,?
Vistara,UK-897,Bangaloee,Early_Morning,two_or_more,Evening,Chennai,Ecotomy,8.42,44,5820
Air_India,AI-439,Delhi,Early_Morning,zero,-4968393,Chennai,Business,one,40,27864
Vistara,UK-820,Bangalord,2250005,zero,Night,Delhi,Economy,?,15,7489
Vistara,UK-832,Hyderabad,-3941366,one,3971234,Mumbai,Economy,Afternoon,31,4637
AirAsia,I5-721,source_city,Night,one,NULL,Chennai,,11.75,15,1998
Air_India,AI-764,Deuhi,288,one,15,Mumbai,Business,-70,46,59033
Vistara,UK-812,Bangalorq,43,one,Night,Chennai,Economy,10.33,43,7212
Vistara,UK-776,Kolkata,230,one,-70,Hyderabad,Economy,8054456,16,7687
GO_FIRST,G8-7534,Delhi,Afternoon,one,Early_Morning,Kolkata,Econoky,16.0,34,6395
GO_FIRST,G8-510,Bangalore,214,zero,-76,Hyderabad,Economy,1.0,26,1714
GO_FIRST,G8-2605,Mumbai,Evening,one,one,Kolkata,Economy,16.67,13,7412
Air_India,AI-887,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.08,1,5955
Indigo,6E-434,Mumbai,Afternoon,one,Night,Kolkata,Economy,6.92,47,2835
AirAsia,I5-557,Chennai,5110914,zero,Late_Night,Mumbai,Economy,2.42,21,4617
Air_India,AI-505,Bangalore,Morning,one,Morning,Kolkata,Economy,22.67,35,6158
AirAsia,I5-517,Chennai,Morning,one,Afternoon,Kolkata,sconomy,3.75,28,SG-4009
Air_India,AI-765,Kolhata,Evening,one,Afternoon,Delhi,Business,18.08,44,unknown
